year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV
2022-23,Regular%20Season,1631113,428,Kennedy Chandler,1610612763,MEM,36,282,35,83,0.422,2,15,0.133,6,13,0.462,9,29,38,58,12,5,18,15,78,118,3.22,0.67
2022-23,Regular%20Season,1631212,429,Peyton Watson,1610612743,DEN,23,186,29,59,0.492,6,14,0.429,11,20,0.55,8,29,37,11,2,11,8,14,75,89,1.38,0.25
2022-23,Regular%20Season,202689,430,Kemba Walker,1610612742,DAL,9,144,24,57,0.421,7,28,0.25,17,21,0.81,3,13,16,19,2,2,4,11,72,70,4.75,0.5
2022-23,Regular%20Season,1629677,431,Luka Samanic,1610612762,UTA,7,161,26,57,0.456,8,31,0.258,9,13,0.692,0,30,30,15,6,2,10,17,69,77,1.5,0.6
2022-23,Regular%20Season,201586,432,Serge Ibaka,1610612749,MIL,16,185,26,54,0.481,6,18,0.333,8,13,0.615,15,29,44,4,2,7,11,23,66,79,0.36,0.18
2022-23,Regular%20Season,201980,433,Danny Green,1610612739,CLE,11,139,22,49,0.449,16,37,0.432,1,1,1.0,3,11,14,6,6,3,10,16,61,53,0.6,0.6
2022-23,Regular%20Season,1630288,433,Jeff Dowtin Jr.,1610612761,TOR,25,259,25,57,0.439,5,16,0.313,6,9,0.667,6,17,23,31,9,3,5,13,61,87,6.2,1.8
2022-23,Regular%20Season,1631217,435,Moussa Diabate,1610612746,LAC,22,195,24,47,0.511,1,2,0.5,10,16,0.625,31,19,50,4,7,8,9,15,59,90,0.44,0.78
2022-23,Regular%20Season,1629603,436,Mamadi Diakite,1610612739,CLE,22,176,24,50,0.48,7,21,0.333,2,2,1.0,8,22,30,8,4,9,12,26,57,70,0.67,0.33
2022-23,Regular%20Season,1630639,437,AJ Lawson,1610612742,DAL,15,108,22,44,0.5,10,25,0.4,2,8,0.25,6,15,21,2,2,0,3,11,56,50,0.67,0.67
2022-23,Regular%20Season,1631245,437,Quenton Jackson,1610612764,WAS,9,135,19,42,0.452,1,12,0.083,17,22,0.773,2,6,8,15,4,1,4,10,56,52,3.75,1.0
2022-23,Regular%20Season,1628371,439,Jonathan Isaac,1610612753,ORL,11,124,22,53,0.415,6,15,0.4,5,9,0.556,15,29,44,6,14,4,4,5,55,84,1.5,3.5
2022-23,Regular%20Season,1631466,440,Nate Williams,1610612757,POR,5,127,24,39,0.615,3,8,0.375,2,3,0.667,10,5,15,10,3,2,4,13,53,63,2.5,0.75
2022-23,Regular%20Season,1630235,441,Trent Forrest,1610612737,ATL,23,277,25,60,0.417,0,2,0.0,2,3,0.667,5,32,37,38,7,2,15,17,52,85,2.53,0.47
2022-23,Regular%20Season,201949,442,James Johnson,1610612754,IND,18,162,22,49,0.449,3,15,0.2,4,8,0.5,4,26,30,15,7,6,8,32,51,70,1.88,0.88
2022-23,Regular%20Season,1630643,442,Jay Huff,1610612764,WAS,7,95,15,25,0.6,6,12,0.5,15,16,0.938,6,15,21,10,3,4,5,15,51,73,2.0,0.6
2022-23,Regular%20Season,203648,442,Thanasis Antetokounmpo,1610612749,MIL,37,206,20,46,0.435,0,8,0.0,11,22,0.5,15,29,44,15,3,3,12,22,51,67,1.25,0.25
2022-23,Regular%20Season,202066,445,Garrett Temple,1610612740,NOP,25,162,18,45,0.4,11,26,0.423,3,4,0.75,5,12,17,13,9,2,4,15,50,59,3.25,2.25
2022-23,Regular%20Season,1629623,445,Lindell Wigginton,1610612749,MIL,7,87,18,37,0.486,6,18,0.333,8,9,0.889,0,7,7,14,0,2,12,7,50,41,1.17,0.0
2022-23,Regular%20Season,1628464,447,Daniel Theis,1610612754,IND,7,109,21,44,0.477,2,11,0.182,5,12,0.417,7,15,22,9,2,6,3,7,49,55,3.0,0.67
2022-23,Regular%20Season,203521,448,Matthew Dellavedova,1610612758,SAC,32,213,17,50,0.34,9,27,0.333,4,7,0.571,1,12,13,41,7,0,10,20,47,62,4.1,0.7
2022-23,Regular%20Season,1631169,449,Josh Minott,1610612750,MIN,15,96,18,36,0.5,2,6,0.333,8,8,1.0,5,20,25,5,4,6,3,10,46,65,1.67,1.33
2022-23,Regular%20Season,1629644,449,KZ Okpala,1610612758,SAC,35,248,16,38,0.421,7,21,0.333,7,8,0.875,7,27,34,13,7,7,7,39,46,77,1.86,1.0
2022-23,Regular%20Season,1631197,451,Jared Rhoden,1610612765,DET,14,198,17,44,0.386,5,20,0.25,6,6,1.0,11,26,37,4,4,1,3,23,45,61,1.33,1.33
2022-23,Regular%20Season,1631219,451,John Butler Jr.,1610612757,POR,19,221,17,53,0.321,8,35,0.229,3,4,0.75,3,14,17,11,7,9,1,22,45,51,11.0,7.0
2022-23,Regular%20Season,1630696,453,Dru Smith,1610612751,BKN,15,158,18,45,0.4,5,19,0.263,3,3,1.0,2,22,24,22,10,4,3,23,44,74,7.33,3.33
2022-23,Regular%20Season,1629633,453,Jarrett Culver,1610612737,ATL,10,137,17,43,0.395,1,12,0.083,9,13,0.692,10,28,38,6,6,2,7,14,44,59,0.86,0.86
2022-23,Regular%20Season,203490,453,Otto Porter Jr.,1610612761,TOR,8,146,15,30,0.5,6,17,0.353,8,8,1.0,6,13,19,8,11,0,4,7,44,63,2.0,2.75
2022-23,Regular%20Season,1627885,453,Shaquille Harrison,1610612747,LAL,5,120,15,36,0.417,3,10,0.3,11,15,0.733,1,21,22,30,11,2,6,12,44,78,5.0,1.83
2022-23,Regular%20Season,203458,457,Alex Len,1610612758,SAC,26,161,16,30,0.533,0,2,0.0,11,16,0.688,24,36,60,12,4,11,16,28,43,95,0.75,0.25
2022-23,Regular%20Season,203920,457,Khem Birch,1610612759,SAS,20,162,19,32,0.594,1,2,0.5,4,5,0.8,8,17,25,7,5,5,8,24,43,63,0.88,0.63
2022-23,Regular%20Season,203086,457,Meyers Leonard,1610612749,MIL,9,114,14,29,0.483,7,18,0.389,8,9,0.889,12,22,34,1,2,0,6,16,43,58,0.17,0.33
2022-23,Regular%20Season,1630531,460,Jaden Springer,1610612755,PHI,16,89,17,35,0.486,2,5,0.4,6,8,0.75,6,8,14,8,7,3,3,15,42,51,2.67,2.33
2022-23,Regular%20Season,1631111,460,Wendell Moore Jr.,1610612750,MIN,29,153,18,43,0.419,2,17,0.118,4,5,0.8,4,14,18,18,8,5,8,13,42,57,2.25,1.0
2022-23,Regular%20Season,1630554,462,Jason Preston,1610612746,LAC,14,124,18,41,0.439,5,18,0.278,0,2,0.0,2,20,22,27,2,0,10,7,41,57,2.7,0.2
2022-23,Regular%20Season,1630209,463,Omer Yurtseven,1610612748,MIA,9,83,16,27,0.593,3,7,0.429,5,6,0.833,8,15,23,2,2,2,4,16,40,53,0.5,0.5
2022-23,Regular%20Season,1641645,464,Xavier Cooks,1610612764,WAS,10,126,17,28,0.607,0,1,0.0,4,10,0.4,16,22,38,6,6,4,8,13,38,67,0.75,0.75
2022-23,Regular%20Season,1630215,465,Jared Butler,1610612760,OKC,6,77,15,32,0.469,7,14,0.5,0,0,0.0,1,3,4,8,5,0,5,5,37,32,1.6,1.0
2022-23,Regular%20Season,1630846,466,Olivier Sarr,1610612760,OKC,9,114,15,30,0.5,1,8,0.125,5,7,0.714,12,19,31,4,1,5,4,17,36,56,1.0,0.25
2022-23,Regular%20Season,1630249,466,Vit Krejci,1610612737,ATL,29,165,15,37,0.405,5,21,0.238,1,2,0.5,6,20,26,17,5,1,5,17,36,57,3.4,1.0
2022-23,Regular%20Season,1628998,468,Cody Martin,1610612766,CHA,7,134,14,36,0.389,3,14,0.214,4,7,0.571,8,16,24,11,4,1,2,13,35,48,5.5,2.0
2022-23,Regular%20Season,203457,468,Nerlens Noel,1610612751,BKN,17,195,13,36,0.361,1,2,0.5,8,12,0.667,10,36,46,10,16,10,13,32,35,77,0.77,1.23
2022-23,Regular%20Season,1630600,470,Isaiah Mobley,1610612739,CLE,12,84,12,28,0.429,3,8,0.375,4,4,1.0,4,16,20,3,4,3,1,8,31,44,3.0,4.0
2022-23,Regular%20Season,1631246,471,Vince Williams Jr.,1610612763,MEM,15,105,12,40,0.3,4,28,0.143,2,2,1.0,4,11,15,4,6,2,5,12,30,24,0.8,1.2
2022-23,Regular%20Season,1630535,472,Greg Brown III,1610612757,POR,16,93,11,28,0.393,1,7,0.143,5,12,0.417,2,17,19,3,4,5,6,13,28,29,0.5,0.67
2022-23,Regular%20Season,1631160,472,Jordan Hall,1610612759,SAS,9,83,9,28,0.321,3,15,0.2,7,9,0.778,3,9,12,11,1,0,7,6,28,24,1.57,0.14
2022-23,Regular%20Season,1630563,472,Joshua Primo,1610612759,SAS,4,93,9,26,0.346,3,12,0.25,7,9,0.778,2,11,13,18,1,2,11,8,28,32,1.64,0.09
2022-23,Regular%20Season,2617,475,Udonis Haslem,1610612748,MIA,7,72,10,29,0.345,3,9,0.333,4,5,0.8,4,7,11,0,1,2,1,11,27,20,0.0,1.0
2022-23,Regular%20Season,1627853,476,Ryan Arcidiacono,1610612757,POR,20,172,9,37,0.243,8,23,0.348,0,0,0.0,0,15,15,23,5,0,7,17,26,34,3.29,0.71
2022-23,Regular%20Season,1630644,477,Mac McClung,1610612755,PHI,2,41,9,20,0.45,4,11,0.364,3,5,0.6,3,7,10,9,0,0,3,3,25,28,3.0,0.0
2022-23,Regular%20Season,203943,477,Noah Vonleh,1610612738,BOS,23,172,11,24,0.458,1,4,0.25,2,2,1.0,18,30,48,7,2,8,11,35,25,66,0.64,0.18
2022-23,Regular%20Season,1630241,477,Sam Merrill,1610612739,CLE,5,59,9,22,0.409,5,18,0.278,2,2,1.0,0,9,9,5,4,0,0,3,25,30,0.0,0.0
2022-23,Regular%20Season,1628221,480,Gabe York,1610612754,IND,3,56,8,21,0.381,6,18,0.333,2,2,1.0,0,6,6,5,2,0,0,5,24,24,0.0,0.0
2022-23,Regular%20Season,1631165,480,Keon Ellis,1610612758,SAC,16,71,7,16,0.438,6,12,0.5,4,7,0.571,4,4,8,6,5,1,1,10,24,31,6.0,5.0
2022-23,Regular%20Season,1630695,480,Micah Potter,1610612762,UTA,7,52,10,15,0.667,4,7,0.571,0,0,0.0,3,13,16,4,1,0,2,5,24,38,2.0,0.5
2022-23,Regular%20Season,1631157,483,Ryan Rollins,1610612744,GSW,12,62,7,20,0.35,3,9,0.333,6,6,1.0,3,9,12,6,1,1,16,10,23,14,0.38,0.06
2022-23,Regular%20Season,1629714,484,Jarrell Brantley,1610612762,UTA,4,39,8,14,0.571,4,9,0.444,2,2,1.0,1,5,6,3,0,2,2,3,22,25,1.5,0.0
2022-23,Regular%20Season,1628408,484,PJ Dozier,1610612758,SAC,16,79,10,33,0.303,2,16,0.125,0,0,0.0,1,13,14,10,6,1,5,7,22,25,2.0,1.2
2022-23,Regular%20Season,1631298,486,Jack White,1610612743,DEN,17,66,8,19,0.421,3,9,0.333,2,3,0.667,6,11,17,4,3,2,2,9,21,33,2.0,1.5
2022-23,Regular%20Season,1630243,486,Trevelin Queen,1610612754,IND,7,70,7,29,0.241,2,15,0.133,5,5,1.0,8,9,17,6,2,5,7,4,21,22,0.86,0.29
2022-23,Regular%20Season,1631213,486,Tyrese Martin,1610612737,ATL,16,66,9,23,0.391,1,7,0.143,2,2,1.0,5,7,12,2,1,0,2,2,21,20,1.0,0.5
2022-23,Regular%20Season,1630637,489,Carlik Jones,1610612741,CHI,7,56,6,15,0.4,3,6,0.5,5,8,0.625,1,4,5,6,2,0,2,2,20,19,3.0,1.0
2022-23,Regular%20Season,1628382,489,Justin Jackson,1610612738,BOS,23,107,7,27,0.259,5,20,0.25,1,2,0.5,2,15,17,9,4,4,2,7,20,31,4.5,2.0
2022-23,Regular%20Season,1629663,489,Louis King,1610612755,PHI,1,29,8,13,0.615,4,8,0.5,0,1,0.0,2,2,4,2,1,0,2,4,20,19,1.0,0.5
2022-23,Regular%20Season,1631199,489,Ron Harper Jr.,1610612761,TOR,9,48,8,16,0.5,3,9,0.333,1,1,1.0,3,4,7,4,0,1,0,3,20,24,0.0,0.0
2022-23,Regular%20Season,1631120,493,JD Davison,1610612738,BOS,12,66,8,19,0.421,2,7,0.286,1,2,0.5,2,7,9,11,2,2,4,5,19,27,2.75,0.5
2022-23,Regular%20Season,1628396,493,Tony Bradley,1610612741,CHI,12,33,6,12,0.5,3,5,0.6,4,4,1.0,1,10,11,1,1,1,1,2,19,26,1.0,1.0
2022-23,Regular%20Season,2738,495,Andre Iguodala,1610612744,GSW,8,113,7,15,0.467,1,9,0.111,2,3,0.667,3,14,17,19,4,3,9,11,17,42,2.11,0.44
2022-23,Regular%20Season,1631303,495,Justin Minaya,1610612757,POR,4,89,7,23,0.304,3,12,0.25,0,1,0.0,3,12,15,4,2,5,4,9,17,22,1.0,0.5
2022-23,Regular%20Season,203487,495,Michael Carter-Williams,1610612753,ORL,4,44,6,14,0.429,1,3,0.333,4,7,0.571,1,4,5,7,1,1,4,5,17,16,1.75,0.25
2022-23,Regular%20Season,1630270,495,Xavier Sneed,1610612766,CHA,4,48,5,10,0.5,3,6,0.5,4,4,1.0,0,5,5,5,0,1,3,7,17,20,1.67,0.0
2022-23,Regular%20Season,1631205,499,Buddy Boeheim,1610612765,DET,10,90,5,27,0.185,4,25,0.16,2,2,1.0,2,4,6,4,2,0,0,6,16,6,0.0,0.0
2022-23,Regular%20Season,1630564,499,RaiQuan Gray,1610612751,BKN,1,35,6,12,0.5,2,5,0.4,2,2,1.0,3,6,9,7,0,1,4,5,16,23,1.75,0.0
2022-23,Regular%20Season,1630620,501,Darius Days,1610612745,HOU,4,25,5,12,0.417,3,10,0.3,2,2,1.0,1,5,6,1,0,1,0,2,15,16,0.0,0.0
2022-23,Regular%20Season,1631123,501,Jamaree Bouyea,1610612764,WAS,5,71,6,14,0.429,2,6,0.333,1,2,0.5,1,5,6,4,4,2,4,6,15,18,1.0,1.0
2022-23,Regular%20Season,1630590,503,Scotty Pippen Jr.,1610612747,LAL,6,32,4,12,0.333,1,3,0.333,5,9,0.556,2,2,4,2,2,1,2,3,14,9,1.0,1.0
2022-23,Regular%20Season,1630206,504,Jay Scrubb,1610612753,ORL,2,30,5,7,0.714,2,2,1.0,1,2,0.5,0,6,6,1,2,0,3,2,13,16,0.33,0.67
2022-23,Regular%20Season,1629674,505,Neemias Queta,1610612758,SAC,5,29,6,9,0.667,0,0,0.0,0,2,0.0,5,6,11,1,0,2,1,7,12,20,1.0,0.0
2022-23,Regular%20Season,1630551,506,Justin Champagnie,1610612738,BOS,5,34,5,15,0.333,1,5,0.2,0,0,0.0,3,5,8,4,1,0,0,2,11,14,0.0,0.0
2022-23,Regular%20Season,1630267,507,Facundo Campazzo,1610612742,DAL,8,52,3,13,0.231,3,11,0.273,1,2,0.5,0,2,2,9,6,0,3,3,10,13,3.0,2.0
2022-23,Regular%20Season,1631311,507,Lester Quinones,1610612744,GSW,4,18,2,5,0.4,2,4,0.5,4,6,0.667,1,2,3,2,1,0,5,0,10,6,0.4,0.2
2022-23,Regular%20Season,1631306,509,Cole Swider,1610612747,LAL,7,41,3,9,0.333,3,8,0.375,0,0,0.0,1,6,7,4,0,0,0,3,9,14,0.0,0.0
2022-23,Regular%20Season,1630225,509,Isaiah Todd,1610612764,WAS,6,61,3,19,0.158,1,10,0.1,2,2,1.0,2,10,12,4,1,0,2,4,9,8,2.0,0.5
2022-23,Regular%20Season,1630580,509,Joe Wieskamp,1610612761,TOR,9,50,3,14,0.214,3,12,0.25,0,0,0.0,0,4,4,3,0,0,1,3,9,4,3.0,0.0
2022-23,Regular%20Season,1631112,509,Kendall Brown,1610612754,IND,6,40,4,7,0.571,0,1,0.0,1,2,0.5,2,4,6,3,4,0,2,9,9,16,1.5,2.0
2022-23,Regular%20Season,1631309,509,Trevor Hudgins,1610612745,HOU,5,28,2,9,0.222,2,8,0.25,3,3,1.0,0,0,0,3,0,0,1,1,9,4,3.0,0.0
2022-23,Regular%20Season,1628416,509,Tyler Dorsey,1610612742,DAL,3,8,4,5,0.8,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,0,9,10,0.0,0.0
2022-23,Regular%20Season,1628993,515,Alize Johnson,1610612759,SAS,4,30,3,6,0.5,0,2,0.0,1,2,0.5,2,8,10,1,1,0,4,3,7,11,0.25,0.25
2022-23,Regular%20Season,1628435,515,Chance Comanche,1610612757,POR,1,21,3,5,0.6,0,0,0.0,1,4,0.25,2,1,3,0,0,1,0,0,7,6,0.0,0.0
2022-23,Regular%20Season,1629875,515,Xavier Moon,1610612746,LAC,4,20,3,9,0.333,1,3,0.333,0,0,0.0,0,3,3,5,0,0,1,2,7,8,5.0,0.0
2022-23,Regular%20Season,1630195,518,Leandro Bolmaro,1610612762,UTA,14,68,3,20,0.15,0,4,0.0,0,0,0.0,4,3,7,7,3,1,7,10,6,0,1.0,0.43
2022-23,Regular%20Season,1630250,518,Marko Simonovic,1610612741,CHI,7,20,2,7,0.286,1,4,0.25,1,2,0.5,1,1,2,0,0,0,0,5,6,2,0.0,0.0
2022-23,Regular%20Season,1629662,518,Mfiondu Kabengele,1610612738,BOS,4,36,2,7,0.286,0,3,0.0,2,2,1.0,5,5,10,0,2,0,1,3,6,12,0.0,2.0
2022-23,Regular%20Season,1630176,518,Vernon Carey Jr.,1610612762,UTA,11,28,2,8,0.25,0,0,0.0,2,2,1.0,3,8,11,3,2,2,2,5,6,16,1.5,1.0
2022-23,Regular%20Season,1629685,522,Dylan Windler,1610612739,CLE,3,10,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,1,1,0,1,0,5,5,1.0,1.0
2022-23,Regular%20Season,1628424,522,Kobi Simmons,1610612766,CHA,5,28,1,6,0.167,1,5,0.2,2,2,1.0,1,3,4,5,0,2,1,0,5,10,5.0,0.0
2022-23,Regular%20Season,1630792,522,Malcolm Hill,1610612741,CHI,5,9,2,4,0.5,1,3,0.333,0,0,0.0,0,3,3,0,0,0,0,1,5,6,0.0,0.0
2022-23,Regular%20Season,1630296,525,Braxton Key,1610612765,DET,3,9,1,1,1.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,4,5,0.0,0.0
2022-23,Regular%20Season,1631220,525,Dereon Seabron,1610612740,NOP,5,12,2,5,0.4,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,4,2,0.0,0.0
2022-23,Regular%20Season,1631495,525,Donovan Williams,1610612737,ATL,2,4,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,0,4,3,0.0,0.0
2022-23,Regular%20Season,1629653,528,Devon Dotson,1610612764,WAS,6,53,1,10,0.1,1,4,0.25,0,0,0.0,6,4,10,8,5,0,3,9,3,14,2.67,1.67
2022-23,Regular%20Season,1631367,528,Jacob Gilyard,1610612763,MEM,1,41,1,3,0.333,1,3,0.333,0,0,0.0,0,4,4,7,3,0,2,3,3,13,3.5,1.5
2022-23,Regular%20Season,1630648,528,Jordan Schakel,1610612764,WAS,2,6,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,1,3,4,0.0,0.0
2022-23,Regular%20Season,1631211,528,Trevor Keels,1610612752,NYK,3,8,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,0,0,0,0,0,3,2,0.0,0.0
2022-23,Regular%20Season,1631320,532,Chima Moneke,1610612758,SAC,2,8,1,2,0.5,0,0,0.0,0,2,0.0,2,0,2,1,0,0,2,2,2,0,0.5,0.0
2022-23,Regular%20Season,1629735,532,Chris Silva,1610612742,DAL,1,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,2,1,0.0,0.0
2022-23,Regular%20Season,1630649,532,Stanley Umude,1610612765,DET,1,2,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,1,1,0,0,2,3,0.0,0.0
2022-23,Regular%20Season,1631214,535,Alondes Williams,1610612751,BKN,1,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0,-1,0.0,0.0
2022-23,Regular%20Season,1629126,535,Deonte Burton,1610612758,SAC,2,7,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0.0,0.0
2022-23,Regular%20Season,1628402,535,Frank Jackson,1610612762,UTA,1,5,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0.0,0.0
2022-23,Regular%20Season,1630701,535,Michael Foster Jr.,1610612755,PHI,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-23,Regular%20Season,1628425,535,Sterling Brown,1610612747,LAL,4,24,0,4,0.0,0,2,0.0,0,0,0.0,3,5,8,2,3,0,0,4,0,9,0.0,0.0
2022-23,Playoffs,203999,1,Nikola Jokic,1610612743,DEN,20,789,227,414,0.548,35,76,0.461,111,139,0.799,69,200,269,190,21,20,70,69,600,815,2.71,0.3
2022-23,Playoffs,202710,2,Jimmy Butler,1610612748,MIA,22,874,207,442,0.468,28,78,0.359,150,186,0.806,47,95,142,129,40,14,41,37,592,605,3.15,0.98
2022-23,Playoffs,1628369,3,Jayson Tatum,1610612738,BOS,20,799,185,404,0.458,53,164,0.323,120,137,0.876,26,184,210,105,21,21,56,44,543,608,1.88,0.38
2022-23,Playoffs,1627750,4,Jamal Murray,1610612743,DEN,20,799,194,410,0.473,59,149,0.396,75,81,0.926,15,98,113,142,30,5,50,41,522,540,2.84,0.6
2022-23,Playoffs,1627759,5,Jaylen Brown,1610612738,BOS,20,751,181,365,0.496,40,113,0.354,51,74,0.689,25,87,112,68,21,8,66,61,453,389,1.03,0.32
2022-23,Playoffs,1628389,6,Bam Adebayo,1610612748,MIA,23,850,167,347,0.481,0,3,0.0,78,95,0.821,63,164,227,85,19,15,62,71,412,499,1.37,0.31
2022-23,Playoffs,201939,7,Stephen Curry,1610612744,GSW,13,493,145,311,0.466,57,157,0.363,49,58,0.845,9,58,67,79,13,6,42,34,396,344,1.88,0.31
2022-23,Playoffs,2544,8,LeBron James,1610612747,LAL,16,619,147,295,0.498,28,106,0.264,70,92,0.761,25,133,158,104,17,18,40,28,392,479,2.6,0.42
2022-23,Playoffs,1626164,9,Devin Booker,1610612756,PHX,11,459,141,241,0.585,31,61,0.508,58,67,0.866,12,41,53,79,19,9,32,37,371,390,2.47,0.59
2022-23,Playoffs,203076,10,Anthony Davis,1610612747,LAL,16,608,132,254,0.52,5,15,0.333,92,108,0.852,38,187,225,41,22,50,34,46,361,527,1.21,0.65
2022-23,Playoffs,201142,11,Kevin Durant,1610612756,PHX,11,466,107,224,0.478,17,51,0.333,88,96,0.917,7,89,96,61,9,15,39,29,319,336,1.56,0.23
2022-23,Playoffs,1628973,12,Jalen Brunson,1610612752,NYK,11,443,109,230,0.474,26,80,0.325,62,68,0.912,9,45,54,62,16,1,23,26,306,289,2.7,0.7
2022-23,Playoffs,203935,13,Marcus Smart,1610612738,BOS,20,679,101,223,0.453,44,122,0.361,52,65,0.8,21,59,80,101,25,5,45,37,298,329,2.24,0.56
2022-23,Playoffs,1628997,14,Caleb Martin,1610612748,MIA,23,694,109,206,0.529,44,104,0.423,29,35,0.829,27,98,125,36,20,9,24,55,291,354,1.5,0.83
2022-23,Playoffs,1629216,15,Gabe Vincent,1610612748,MIA,22,672,99,246,0.402,51,135,0.378,30,34,0.882,8,23,31,78,19,4,31,66,279,229,2.52,0.61
2022-23,Playoffs,1630559,16,Austin Reaves,1610612747,LAL,16,579,90,194,0.464,39,88,0.443,51,57,0.895,20,51,71,73,10,3,25,39,270,292,2.92,0.4
2022-23,Playoffs,1628401,17,Derrick White,1610612738,BOS,20,593,93,184,0.505,50,110,0.455,31,34,0.912,13,46,59,42,12,20,18,38,267,288,2.33,0.67
2022-23,Playoffs,1629008,17,Michael Porter Jr.,1610612743,DEN,20,653,99,234,0.423,46,131,0.351,23,29,0.793,20,142,162,31,10,11,9,42,267,331,3.44,1.11
2022-23,Playoffs,203932,19,Aaron Gordon,1610612743,DEN,20,713,101,195,0.518,18,46,0.391,45,69,0.652,49,71,120,52,11,13,20,58,265,323,2.6,0.55
2022-23,Playoffs,202691,20,Klay Thompson,1610612744,GSW,13,468,85,219,0.388,50,136,0.368,21,24,0.875,1,53,54,29,7,4,26,28,241,172,1.11,0.27
2022-23,Playoffs,1628971,21,Bruce Brown,1610612743,DEN,20,532,90,176,0.511,18,57,0.316,42,49,0.857,15,65,80,38,21,9,23,49,240,272,1.65,0.91
2022-23,Playoffs,1627763,22,Malcolm Brogdon,1610612738,BOS,19,473,82,196,0.418,33,87,0.379,29,35,0.829,13,53,66,55,3,5,19,29,226,216,2.9,0.16
2022-23,Playoffs,1630178,22,Tyrese Maxey,1610612755,PHI,11,423,82,192,0.427,34,85,0.4,28,31,0.903,9,44,53,25,15,5,8,26,226,203,3.13,1.88
2022-23,Playoffs,201935,24,James Harden,1610612755,PHI,11,427,72,183,0.393,31,82,0.378,48,55,0.873,6,62,68,91,20,4,35,28,223,253,2.6,0.57
2022-23,Playoffs,203952,25,Andrew Wiggins,1610612744,GSW,13,442,83,181,0.459,19,64,0.297,32,47,0.681,24,49,73,25,11,15,17,45,217,211,1.47,0.65
2022-23,Playoffs,1629622,26,Max Strus,1610612748,MIA,23,647,76,189,0.402,43,135,0.319,20,25,0.8,14,69,83,33,8,7,6,47,215,222,5.5,1.33
2022-23,Playoffs,1626156,27,D'Angelo Russell,1610612747,LAL,16,473,83,195,0.426,27,87,0.31,20,26,0.769,10,37,47,74,11,5,29,32,213,203,2.55,0.38
2022-23,Playoffs,203954,27,Joel Embiid,1610612755,PHI,9,336,66,153,0.431,5,28,0.179,76,84,0.905,16,72,88,24,6,25,35,27,213,226,0.69,0.17
2022-23,Playoffs,203484,29,Kentavious Caldwell-Pope,1610612743,DEN,20,671,74,162,0.457,35,92,0.38,29,35,0.829,14,51,65,31,26,13,15,48,212,238,2.07,1.73
2022-23,Playoffs,200768,29,Kyle Lowry,1610612748,MIA,23,599,74,174,0.425,33,88,0.375,31,33,0.939,12,69,81,101,24,14,40,59,212,290,2.52,0.6
2022-23,Playoffs,1629628,29,RJ Barrett,1610612752,NYK,11,377,71,164,0.433,20,61,0.328,50,65,0.769,5,44,49,31,9,2,25,25,212,170,1.24,0.36
2022-23,Playoffs,1629130,32,Duncan Robinson,1610612748,MIA,23,419,75,158,0.475,50,113,0.442,7,8,0.875,1,33,34,39,8,3,20,36,207,187,1.95,0.4
2022-23,Playoffs,1629060,33,Rui Hachimura,1610612747,LAL,16,388,73,131,0.557,19,39,0.487,30,34,0.882,9,49,58,10,8,4,10,25,195,203,1.0,0.8
2022-23,Playoffs,1628368,34,De'Aaron Fox,1610612758,SAC,7,270,70,165,0.424,21,63,0.333,31,41,0.756,12,26,38,54,15,4,28,23,192,170,1.93,0.54
2022-23,Playoffs,1629027,35,Trae Young,1610612737,ATL,6,230,60,149,0.403,18,54,0.333,37,43,0.86,5,17,22,61,10,4,24,11,175,153,2.54,0.42
2022-23,Playoffs,202699,36,Tobias Harris,1610612755,PHI,11,392,70,134,0.522,15,41,0.366,13,15,0.867,17,63,80,18,7,6,8,28,168,205,2.25,0.88
2022-23,Playoffs,203944,37,Julius Randle,1610612752,NYK,10,330,55,147,0.374,17,66,0.258,39,55,0.709,17,66,83,36,5,3,35,24,166,150,1.03,0.14
2022-23,Playoffs,1630162,38,Anthony Edwards,1610612750,MIN,5,199,55,114,0.482,15,43,0.349,33,39,0.846,3,22,25,26,9,10,8,13,158,155,3.25,1.13
